ID,Latitude,Longitude
2806,23.0,90.0
2807,23.5,90.0
2808,24.0,90.0
2809,24.5,90.0
2810,25.0,90.0
2811,25.5,90.0
2812,26.0,90.0
2813,26.5,90.0
2814,27.0,90.0
2815,27.5,90.0
2816,28.0,90.0
2817,28.5,90.0
2818,29.0,90.0
2819,29.5,90.0
2820,30.0,90.0
2821,30.5,90.0
2822,31.0,90.0
2823,31.5,90.0
2824,32.0,90.0
2825,32.5,90.0
2826,33.0,90.0
2827,33.5,90.0
2828,34.0,90.0
2829,34.5,90.0
2830,35.0,90.0
2831,35.5,90.0
2832,36.0,90.0
2833,36.5,90.0
2834,37.0,90.0
2835,6.0,90.5
2836,6.5,90.5
2837,7.0,90.5
2838,7.5,90.5
2839,8.0,90.5
2840,8.5,90.5
2841,9.0,90.5
2842,9.5,90.5
2843,10.0,90.5
2844,10.5,90.5
2845,11.0,90.5
2846,11.5,90.5
2847,12.0,90.5
2848,12.5,90.5
2849,13.0,90.5
2850,13.5,90.5
2851,14.0,90.5
2852,14.5,90.5
2853,15.0,90.5
2854,15.5,90.5
2855,16.0,90.5
2856,16.5,90.5
2857,17.0,90.5
2858,17.5,90.5
2859,18.0,90.5
2860,18.5,90.5
2861,19.0,90.5
2862,19.5,90.5
2863,20.0,90.5
2864,20.5,90.5
2865,21.0,90.5
2866,21.5,90.5
2867,22.0,90.5
2868,22.5,90.5
2869,23.0,90.5
2870,23.5,90.5
2871,24.0,90.5
2872,24.5,90.5
2873,25.0,90.5
2874,25.5,90.5
2875,26.0,90.5
2876,26.5,90.5
2877,27.0,90.5
2878,27.5,90.5
2879,28.0,90.5
2880,28.5,90.5
2881,29.0,90.5
2882,29.5,90.5
2883,30.0,90.5
2884,30.5,90.5
2885,31.0,90.5
2886,31.5,90.5
2887,32.0,90.5
2888,32.5,90.5
2889,33.0,90.5
2890,33.5,90.5
2891,34.0,90.5
2892,34.5,90.5
2893,35.0,90.5
2894,35.5,90.5
2895,36.0,90.5
2896,36.5,90.5
2897,37.0,90.5
2898,6.0,91.0
2899,6.5,91.0
2900,7.0,91.0
2901,7.5,91.0
2902,8.0,91.0
2903,8.5,91.0
2904,9.0,91.0
2905,9.5,91.0
2906,10.0,91.0
2907,10.5,91.0
2908,11.0,91.0
2909,11.5,91.0
2910,12.0,91.0
2911,12.5,91.0
2912,13.0,91.0
2913,13.5,91.0
2914,14.0,91.0
2915,14.5,91.0
2916,15.0,91.0
2917,15.5,91.0
2918,16.0,91.0
2919,16.5,91.0
2920,17.0,91.0
2921,17.5,91.0
2922,18.0,91.0
2923,18.5,91.0
2924,19.0,91.0
2925,19.5,91.0
2926,20.0,91.0
2927,20.5,91.0
2928,21.0,91.0
2929,21.5,91.0
2930,22.0,91.0
2931,22.5,91.0
2932,23.0,91.0
2933,23.5,91.0
2934,24.0,91.0
2935,24.5,91.0
2936,25.0,91.0
2937,25.5,91.0
2938,26.0,91.0
2939,26.5,91.0
2940,27.0,91.0
2941,27.5,91.0
2942,28.0,91.0
2943,28.5,91.0
2944,29.0,91.0
2945,29.5,91.0
2946,30.0,91.0
2947,30.5,91.0
2948,31.0,91.0
2949,31.5,91.0
2950,32.0,91.0
2951,32.5,91.0
2952,33.0,91.0
2953,33.5,91.0
2954,34.0,91.0
2955,34.5,91.0
2956,35.0,91.0
2957,35.5,91.0
2958,36.0,91.0
2959,36.5,91.0
2960,37.0,91.0
2961,6.0,91.5
2962,6.5,91.5
2963,7.0,91.5
2964,7.5,91.5
2965,8.0,91.5
2966,8.5,91.5
2967,9.0,91.5
2968,9.5,91.5
2969,10.0,91.5
2970,10.5,91.5
2971,11.0,91.5
2972,11.5,91.5
2973,12.0,91.5
2974,12.5,91.5
2975,13.0,91.5
2976,13.5,91.5
2977,14.0,91.5
2978,14.5,91.5
2979,15.0,91.5
2980,15.5,91.5
2981,16.0,91.5
2982,16.5,91.5
2983,17.0,91.5
2984,17.5,91.5
2985,18.0,91.5
2986,18.5,91.5
2987,19.0,91.5
2988,19.5,91.5
2989,20.0,91.5
2990,20.5,91.5
2991,21.0,91.5
2992,21.5,91.5
2993,22.0,91.5
2994,22.5,91.5
2995,23.0,91.5
2996,23.5,91.5
2997,24.0,91.5
2998,24.5,91.5
2999,25.0,91.5
3000,25.5,91.5
3001,26.0,91.5
3002,26.5,91.5
3003,27.0,91.5
3004,27.5,91.5
3005,28.0,91.5
3006,28.5,91.5
3007,29.0,91.5
3008,29.5,91.5
3009,30.0,91.5
3010,30.5,91.5
3011,31.0,91.5
3012,31.5,91.5
3013,32.0,91.5
3014,32.5,91.5
3015,33.0,91.5
3016,33.5,91.5
3017,34.0,91.5
3018,34.5,91.5
3019,35.0,91.5
3020,35.5,91.5
3021,36.0,91.5
3022,36.5,91.5
3023,37.0,91.5
3024,6.0,92.0
3025,6.5,92.0
3026,7.0,92.0
3027,7.5,92.0
3028,8.0,92.0
3029,8.5,92.0
3030,9.0,92.0
3031,9.5,92.0
3032,10.0,92.0
3033,10.5,92.0
3034,11.0,92.0
3035,11.5,92.0
3036,12.0,92.0
3037,12.5,92.0
3038,13.0,92.0
3039,13.5,92.0
3040,14.0,92.0
3041,14.5,92.0
3042,15.0,92.0
3043,15.5,92.0
3044,16.0,92.0
3045,16.5,92.0
3046,17.0,92.0
3047,17.5,92.0
3048,18.0,92.0
3049,18.5,92.0
3050,19.0,92.0
3051,19.5,92.0
3052,20.0,92.0
3053,20.5,92.0
3054,21.0,92.0
3055,21.5,92.0
3056,22.0,92.0
3057,22.5,92.0
3058,23.0,92.0
3059,23.5,92.0
3060,24.0,92.0
3061,24.5,92.0
3062,25.0,92.0
3063,25.5,92.0
3064,26.0,92.0
3065,26.5,92.0
3066,27.0,92.0
3067,27.5,92.0
3068,28.0,92.0
3069,28.5,92.0
3070,29.0,92.0
3071,29.5,92.0
3072,30.0,92.0
3073,30.5,92.0
3074,31.0,92.0
3075,31.5,92.0
3076,32.0,92.0
3077,32.5,92.0
3078,33.0,92.0
3079,33.5,92.0
3080,34.0,92.0
3081,34.5,92.0
3082,35.0,92.0
3083,35.5,92.0
3084,36.0,92.0
3085,36.5,92.0
3086,37.0,92.0
3087,6.0,92.5
3088,6.5,92.5
3089,7.0,92.5
3090,7.5,92.5
3091,8.0,92.5
3092,8.5,92.5
3093,9.0,92.5
3094,9.5,92.5
3095,10.0,92.5
3096,10.5,92.5
3097,11.0,92.5
3098,11.5,92.5
3099,12.0,92.5
3100,12.5,92.5
3101,13.0,92.5
3102,13.5,92.5
3103,14.0,92.5
3104,14.5,92.5
3105,15.0,92.5
3106,15.5,92.5
3107,16.0,92.5
3108,16.5,92.5
3109,17.0,92.5
3110,17.5,92.5
3111,18.0,92.5
3112,18.5,92.5
3113,19.0,92.5
3114,19.5,92.5
3115,20.0,92.5
3116,20.5,92.5
3117,21.0,92.5
3118,21.5,92.5
3119,22.0,92.5
3120,22.5,92.5
3121,23.0,92.5
3122,23.5,92.5
3123,24.0,92.5
3124,24.5,92.5
3125,25.0,92.5
3126,25.5,92.5
3127,26.0,92.5
3128,26.5,92.5
3129,27.0,92.5
3130,27.5,92.5
3131,28.0,92.5
3132,28.5,92.5
3133,29.0,92.5
3134,29.5,92.5
3135,30.0,92.5
3136,30.5,92.5
3137,31.0,92.5
3138,31.5,92.5
3139,32.0,92.5
3140,32.5,92.5
3141,33.0,92.5
3142,33.5,92.5
3143,34.0,92.5
3144,34.5,92.5
3145,35.0,92.5
3146,35.5,92.5
3147,36.0,92.5
3148,36.5,92.5
3149,37.0,92.5
3150,6.0,93.0
3151,6.5,93.0
3152,7.0,93.0
3153,7.5,93.0
3154,8.0,93.0
3155,8.5,93.0
3156,9.0,93.0
3157,9.5,93.0
3158,10.0,93.0
3159,10.5,93.0
3160,11.0,93.0
3161,11.5,93.0
3162,12.0,93.0
3163,12.5,93.0
3164,13.0,93.0
3165,13.5,93.0
3166,14.0,93.0
3167,14.5,93.0
3168,15.0,93.0
3169,15.5,93.0
3170,16.0,93.0
3171,16.5,93.0
3172,17.0,93.0
3173,17.5,93.0
3174,18.0,93.0
3175,18.5,93.0
3176,19.0,93.0
3177,19.5,93.0
3178,20.0,93.0
3179,20.5,93.0
3180,21.0,93.0
3181,21.5,93.0
3182,22.0,93.0
3183,22.5,93.0
3184,23.0,93.0
3185,23.5,93.0
3186,24.0,93.0
3187,24.5,93.0
3188,25.0,93.0
3189,25.5,93.0
3190,26.0,93.0
3191,26.5,93.0
3192,27.0,93.0
3193,27.5,93.0
3194,28.0,93.0
3195,28.5,93.0
3196,29.0,93.0
3197,29.5,93.0
3198,30.0,93.0
3199,30.5,93.0
3200,31.0,93.0
3201,31.5,93.0
3202,32.0,93.0
3203,32.5,93.0
3204,33.0,93.0
3205,33.5,93.0
3206,34.0,93.0
3207,34.5,93.0
3208,35.0,93.0
3209,35.5,93.0
3210,36.0,93.0
3211,36.5,93.0
3212,37.0,93.0
3213,6.0,93.5
3214,6.5,93.5
3215,7.0,93.5
3216,7.5,93.5
3217,8.0,93.5
3218,8.5,93.5
3219,9.0,93.5
3220,9.5,93.5
3221,10.0,93.5
3222,10.5,93.5
3223,11.0,93.5
3224,11.5,93.5
3225,12.0,93.5
3226,12.5,93.5
3227,13.0,93.5
3228,13.5,93.5
3229,14.0,93.5
3230,14.5,93.5
3231,15.0,93.5
3232,15.5,93.5
3233,16.0,93.5
3234,16.5,93.5
3235,17.0,93.5
3236,17.5,93.5
3237,18.0,93.5
3238,18.5,93.5
3239,19.0,93.5
3240,19.5,93.5
3241,20.0,93.5
3242,20.5,93.5
3243,21.0,93.5
3244,21.5,93.5
3245,22.0,93.5
3246,22.5,93.5
3247,23.0,93.5
3248,23.5,93.5
3249,24.0,93.5
3250,24.5,93.5
3251,25.0,93.5
3252,25.5,93.5
3253,26.0,93.5
3254,26.5,93.5
3255,27.0,93.5
3256,27.5,93.5
3257,28.0,93.5
3258,28.5,93.5
3259,29.0,93.5
3260,29.5,93.5
3261,30.0,93.5
3262,30.5,93.5
3263,31.0,93.5
3264,31.5,93.5
3265,32.0,93.5
3266,32.5,93.5
3267,33.0,93.5
3268,33.5,93.5
3269,34.0,93.5
3270,34.5,93.5
3271,35.0,93.5
3272,35.5,93.5
3273,36.0,93.5
3274,36.5,93.5
3275,37.0,93.5
3276,6.0,94.0
3277,6.5,94.0
3278,7.0,94.0
3279,7.5,94.0
3280,8.0,94.0
3281,8.5,94.0
3282,9.0,94.0
3283,9.5,94.0
3284,10.0,94.0
3285,10.5,94.0
3286,11.0,94.0
3287,11.5,94.0
3288,12.0,94.0
3289,12.5,94.0
3290,13.0,94.0
3291,13.5,94.0
3292,14.0,94.0
3293,14.5,94.0
3294,15.0,94.0
3295,15.5,94.0
3296,16.0,94.0
3297,16.5,94.0
3298,17.0,94.0
3299,17.5,94.0
3300,18.0,94.0
3301,18.5,94.0
3302,19.0,94.0
3303,19.5,94.0
3304,20.0,94.0
3305,20.5,94.0
3306,21.0,94.0
3307,21.5,94.0
3308,22.0,94.0
3309,22.5,94.0
3310,23.0,94.0
3311,23.5,94.0
3312,24.0,94.0
3313,24.5,94.0
3314,25.0,94.0
3315,25.5,94.0
3316,26.0,94.0
3317,26.5,94.0
3318,27.0,94.0
3319,27.5,94.0
3320,28.0,94.0
3321,28.5,94.0
3322,29.0,94.0
3323,29.5,94.0
3324,30.0,94.0
3325,30.5,94.0
3326,31.0,94.0
3327,31.5,94.0
3328,32.0,94.0
3329,32.5,94.0
3330,33.0,94.0
3331,33.5,94.0
3332,34.0,94.0
3333,34.5,94.0
3334,35.0,94.0
3335,35.5,94.0
3336,36.0,94.0
3337,36.5,94.0
3338,37.0,94.0
3339,6.0,94.5
3340,6.5,94.5
3341,7.0,94.5
3342,7.5,94.5
3343,8.0,94.5
3344,8.5,94.5
3345,9.0,94.5
3346,9.5,94.5
3347,10.0,94.5
3348,10.5,94.5
3349,11.0,94.5
3350,11.5,94.5
3351,12.0,94.5
3352,12.5,94.5
3353,13.0,94.5
3354,13.5,94.5
3355,14.0,94.5
3356,14.5,94.5
3357,15.0,94.5
3358,15.5,94.5
3359,16.0,94.5
3360,16.5,94.5
3361,17.0,94.5
3362,17.5,94.5
3363,18.0,94.5
3364,18.5,94.5
3365,19.0,94.5
3366,19.5,94.5
3367,20.0,94.5
3368,20.5,94.5
3369,21.0,94.5
3370,21.5,94.5
3371,22.0,94.5
3372,22.5,94.5
3373,23.0,94.5
3374,23.5,94.5
3375,24.0,94.5
3376,24.5,94.5
3377,25.0,94.5
3378,25.5,94.5
3379,26.0,94.5
3380,26.5,94.5
3381,27.0,94.5
3382,27.5,94.5
3383,28.0,94.5
3384,28.5,94.5
3385,29.0,94.5
3386,29.5,94.5
3387,30.0,94.5
3388,30.5,94.5
3389,31.0,94.5
3390,31.5,94.5
3391,32.0,94.5
3392,32.5,94.5
3393,33.0,94.5
3394,33.5,94.5
3395,34.0,94.5
3396,34.5,94.5
3397,35.0,94.5
3398,35.5,94.5
3399,36.0,94.5
3400,36.5,94.5
3401,37.0,94.5
3402,6.0,95.0
3403,6.5,95.0
3404,7.0,95.0
3405,7.5,95.0
3406,8.0,95.0
3407,8.5,95.0
3408,9.0,95.0
3409,9.5,95.0
3410,10.0,95.0
3411,10.5,95.0
3412,11.0,95.0
3413,11.5,95.0
3414,12.0,95.0
3415,12.5,95.0
3416,13.0,95.0
3417,13.5,95.0
3418,14.0,95.0
3419,14.5,95.0
3420,15.0,95.0
3421,15.5,95.0
3422,16.0,95.0
3423,16.5,95.0
3424,17.0,95.0
3425,17.5,95.0
3426,18.0,95.0
3427,18.5,95.0
3428,19.0,95.0
3429,19.5,95.0
3430,20.0,95.0
3431,20.5,95.0
3432,21.0,95.0
3433,21.5,95.0
3434,22.0,95.0
3435,22.5,95.0
3436,23.0,95.0
3437,23.5,95.0
3438,24.0,95.0
3439,24.5,95.0
3440,25.0,95.0
3441,25.5,95.0
3442,26.0,95.0
3443,26.5,95.0
3444,27.0,95.0
3445,27.5,95.0
3446,28.0,95.0
3447,28.5,95.0
3448,29.0,95.0
3449,29.5,95.0
3450,30.0,95.0
3451,30.5,95.0
3452,31.0,95.0
3453,31.5,95.0
3454,32.0,95.0
3455,32.5,95.0
3456,33.0,95.0
3457,33.5,95.0
3458,34.0,95.0
3459,34.5,95.0
3460,35.0,95.0
3461,35.5,95.0
3462,36.0,95.0
3463,36.5,95.0
3464,37.0,95.0
3465,6.0,95.5
3466,6.5,95.5
3467,7.0,95.5
3468,7.5,95.5
3469,8.0,95.5
3470,8.5,95.5
3471,9.0,95.5
3472,9.5,95.5
3473,10.0,95.5
3474,10.5,95.5
3475,11.0,95.5
3476,11.5,95.5
3477,12.0,95.5
3478,12.5,95.5
3479,13.0,95.5
3480,13.5,95.5
3481,14.0,95.5
3482,14.5,95.5
3483,15.0,95.5
3484,15.5,95.5
3485,16.0,95.5
3486,16.5,95.5
3487,17.0,95.5
3488,17.5,95.5
3489,18.0,95.5
3490,18.5,95.5
3491,19.0,95.5
3492,19.5,95.5
3493,20.0,95.5
3494,20.5,95.5
3495,21.0,95.5
3496,21.5,95.5
3497,22.0,95.5
3498,22.5,95.5
3499,23.0,95.5
3500,23.5,95.5
3501,24.0,95.5
3502,24.5,95.5
3503,25.0,95.5
3504,25.5,95.5
3505,26.0,95.5
3506,26.5,95.5
3507,27.0,95.5
3508,27.5,95.5
3509,28.0,95.5
3510,28.5,95.5
3511,29.0,95.5
3512,29.5,95.5
3513,30.0,95.5
3514,30.5,95.5
3515,31.0,95.5
3516,31.5,95.5
3517,32.0,95.5
3518,32.5,95.5
3519,33.0,95.5
3520,33.5,95.5
3521,34.0,95.5
3522,34.5,95.5
3523,35.0,95.5
3524,35.5,95.5
3525,36.0,95.5
3526,36.5,95.5
3527,37.0,95.5
3528,6.0,96.0
3529,6.5,96.0
3530,7.0,96.0
3531,7.5,96.0
3532,8.0,96.0
3533,8.5,96.0
3534,9.0,96.0
3535,9.5,96.0
3536,10.0,96.0
3537,10.5,96.0
3538,11.0,96.0
3539,11.5,96.0
3540,12.0,96.0
3541,12.5,96.0
3542,13.0,96.0
3543,13.5,96.0
3544,14.0,96.0
3545,14.5,96.0
3546,15.0,96.0
3547,15.5,96.0
3548,16.0,96.0
3549,16.5,96.0
3550,17.0,96.0
3551,17.5,96.0
3552,18.0,96.0
3553,18.5,96.0
3554,19.0,96.0
3555,19.5,96.0
3556,20.0,96.0
3557,20.5,96.0
3558,21.0,96.0
3559,21.5,96.0
3560,22.0,96.0
3561,22.5,96.0
3562,23.0,96.0
3563,23.5,96.0
3564,24.0,96.0
3565,24.5,96.0
3566,25.0,96.0
3567,25.5,96.0
3568,26.0,96.0
3569,26.5,96.0
3570,27.0,96.0
3571,27.5,96.0
3572,28.0,96.0
3573,28.5,96.0
3574,29.0,96.0
3575,29.5,96.0
3576,30.0,96.0
3577,30.5,96.0
3578,31.0,96.0
3579,31.5,96.0
3580,32.0,96.0
3581,32.5,96.0
3582,33.0,96.0
3583,33.5,96.0
3584,34.0,96.0
3585,34.5,96.0
3586,35.0,96.0
3587,35.5,96.0
3588,36.0,96.0
3589,36.5,96.0
3590,37.0,96.0
3591,6.0,96.5
3592,6.5,96.5
3593,7.0,96.5
3594,7.5,96.5
3595,8.0,96.5
3596,8.5,96.5
3597,9.0,96.5
3598,9.5,96.5
3599,10.0,96.5
3600,10.5,96.5
3601,11.0,96.5
3602,11.5,96.5
3603,12.0,96.5
3604,12.5,96.5
3605,13.0,96.5
3606,13.5,96.5
3607,14.0,96.5
3608,14.5,96.5
3609,15.0,96.5
3610,15.5,96.5
3611,16.0,96.5
3612,16.5,96.5
3613,17.0,96.5
3614,17.5,96.5
3615,18.0,96.5
3616,18.5,96.5
3617,19.0,96.5
3618,19.5,96.5
3619,20.0,96.5
3620,20.5,96.5
3621,21.0,96.5
3622,21.5,96.5
3623,22.0,96.5
3624,22.5,96.5
3625,23.0,96.5
3626,23.5,96.5
3627,24.0,96.5
3628,24.5,96.5
3629,25.0,96.5
3630,25.5,96.5
3631,26.0,96.5
3632,26.5,96.5
3633,27.0,96.5
3634,27.5,96.5
3635,28.0,96.5
3636,28.5,96.5
3637,29.0,96.5
3638,29.5,96.5
3639,30.0,96.5
3640,30.5,96.5
3641,31.0,96.5
3642,31.5,96.5
3643,32.0,96.5
3644,32.5,96.5
3645,33.0,96.5
3646,33.5,96.5
3647,34.0,96.5
3648,34.5,96.5
3649,35.0,96.5
3650,35.5,96.5
3651,36.0,96.5
3652,36.5,96.5
3653,37.0,96.5
3654,6.0,97.0
3655,6.5,97.0
3656,7.0,97.0
3657,7.5,97.0
3658,8.0,97.0
3659,8.5,97.0
3660,9.0,97.0
3661,9.5,97.0
3662,10.0,97.0
3663,10.5,97.0
3664,11.0,97.0
3665,11.5,97.0
3666,12.0,97.0
3667,12.5,97.0
3668,13.0,97.0
3669,13.5,97.0
3670,14.0,97.0
3671,14.5,97.0
3672,15.0,97.0
3673,15.5,97.0
3674,16.0,97.0
3675,16.5,97.0
3676,17.0,97.0
3677,17.5,97.0
3678,18.0,97.0
3679,18.5,97.0
3680,19.0,97.0
3681,19.5,97.0
3682,20.0,97.0
3683,20.5,97.0
3684,21.0,97.0
3685,21.5,97.0
3686,22.0,97.0
3687,22.5,97.0
3688,23.0,97.0
3689,23.5,97.0
3690,24.0,97.0
3691,24.5,97.0
3692,25.0,97.0
3693,25.5,97.0
3694,26.0,97.0
3695,26.5,97.0
3696,27.0,97.0
3697,27.5,97.0
3698,28.0,97.0
3699,28.5,97.0
3700,29.0,97.0
3701,29.5,97.0
3702,30.0,97.0
3703,30.5,97.0
3704,31.0,97.0
3705,31.5,97.0
3706,32.0,97.0
3707,32.5,97.0
3708,33.0,97.0
3709,33.5,97.0
3710,34.0,97.0
3711,34.5,97.0
3712,35.0,97.0
3713,35.5,97.0
3714,36.0,97.0
3715,36.5,97.0
3716,37.0,97.0
